model_name,attack_name,acc,prec,rec,f1,L0_pixels,L1,L2,Linf,power_mse,clean_accuracy,AD,RAD,asr_unconditional,time,n_samples
efficientnet_b0,APGD,0.15875207067918276,0.1608384773462932,0.1568190701307029,0.15795219546264172,42115.88459414688,3167.9865932959606,8.75704541764557,0.02639211539831167,0.0006083878150953145,0.9228025477707007,0.764050477091518,0.8279674551585333,0.8412479293208173,214.15479850769043,3622
efficientnet_b0,APGDT,0.11016013252346771,0.10963696566555203,0.1091208116490925,0.10871085023997962,44589.98840419658,3047.372128752567,8.518706196648584,0.02791656971734772,0.0005453131225430379,0.9228025477707007,0.812642415247233,0.8806243732317475,0.8898398674765323,1183.217526435852,3622
efficientnet_b0,BIM,0.23771397018221976,0.2412476614539186,0.23511447548413117,0.2368613621481579,43623.23412479293,3008.561950852106,9.14993761982594,0.03137257695198059,0.0005657880715249299,0.9228025477707007,0.685088577588481,0.7423999632895604,0.7622860298177803,179.68994784355164,3622
efficientnet_b0,CW,0.6521258972943126,0.6520804904805921,0.6495681912091094,0.6495431904145538,17179.2473771397,106.87034214141947,0.47214172471135707,0.021058697830463956,5.373950148928246e-06,0.9228025477707007,0.2706766504763881,0.29332022449470546,0.3478741027056874,711.1025576591492,3622
efficientnet_b0,DeepFool,0.32413031474323584,0.32751608187352393,0.3237769584869043,0.3212289135737141,49988.92655991165,1086.6093641900675,4.568562060284075,0.18172649576774558,0.00021074825801644875,0.9228025477707007,0.5986722330274649,0.6487544214889011,0.6758696852567642,2082.01447558403,3622
efficientnet_b0,DIFGSM,0.23522915516289342,0.24720262351545272,0.23241908142073658,0.23755337618528377,49277.04555494202,3312.940065026876,9.555577100672688,0.03137257695198059,0.0006090481027687321,0.9228025477707007,0.6875733926078073,0.7450926466001224,0.7647708448371066,179.79934406280518,3622
efficientnet_b0,EADEN,0.0035891772501380455,0.0036742610103255753,0.003706519747167765,0.0036802384396559017,12047.381557150746,301.1479637738253,3.962956299520885,0.322373910433207,0.00013517929786590412,0.9228025477707007,0.9192133705205626,0.9961105685514103,0.9964108227498619,2828.3896729946136,3622
efficientnet_b0,EADL1,0.010491441192711209,0.010613955264404038,0.010618760609070552,0.01048494442099321,7625.771673108779,254.255481876509,4.186713503803266,0.39572787257081105,0.00014314174464918187,0.9228025477707007,0.9123111065779895,0.9886308926887379,0.9895085588072888,2824.6432547569275,3622
efficientnet_b0,EOTPGD,0.23854224185532855,0.24173821678186416,0.23579779513507798,0.23752624471234385,50053.58117062396,3463.689044718582,9.752418246866918,0.03137257695198059,0.0006359536026154883,0.9228025477707007,0.6842603059153721,0.7415024021860396,0.7614577581446714,319.9771444797516,3622
efficientnet_b0,FAB,0.2048591938155715,0.21163588917425755,0.20223005297826643,0.2043607887061929,39774.25676421866,1138.5247383655467,3.2644738512542326,0.01091693731498365,0.0001160921812541123,0.9228025477707007,0.7179433539551292,0.7780032203958812,0.7951408061844285,853.5408229827881,3622
efficientnet_b0,FFGSM,0.5637769188293761,0.5617163991700863,0.5600110279583517,0.5586953033413493,49850.39342904473,3967.1544283145968,10.669036765443495,0.03137257695198059,0.000756521233766839,0.9228025477707007,0.3590256289413246,0.389060075536913,0.4362230811706239,49.52306270599365,3622
efficientnet_b0,FGSM,0.5085588072887908,0.5058846527163876,0.5049010120006004,0.5035808743385879,49892.32330204307,4598.465119301319,11.977480725383705,0.03137257695198059,0.000953813045575427,0.9228025477707007,0.41424374048190993,0.44889748243829275,0.49144119271120923,49.304579973220825,3622
efficientnet_b0,GN,0.9533406957482055,0.9546230805976101,0.9525184890066187,0.952987242438295,50064.36609607952,11210.759729361152,36.676318865333194,0.4500509333060895,0.008951764888182069,0.9228025477707007,0.0,0.0,0.04665930425179454,35.7062611579895,3622
efficientnet_b0,Jitter,0.5811706239646605,0.5814965466240625,0.5779502522290392,0.5781724194876245,50048.59911651022,2867.6519429603377,8.371130008581657,0.03137257695198059,0.0004729405676400351,0.9228025477707007,0.34163192380604024,0.37021129236297845,0.41882937603533954,193.898943901062,3622
efficientnet_b0,MIFGSM,0.15681943677526228,0.15903864738949136,0.15457138370737472,0.1558975448456415,49887.57040309221,4023.544046487287,10.972605676298178,0.03137257695198059,0.0008007130274291484,0.9228025477707007,0.7659831109954385,0.8300617644000817,0.8431805632247378,176.8475649356842,3622
efficientnet_b0,NIFGSM,0.29762562120375485,0.2970521004502957,0.2942776849318684,0.29396052549910306,49924.11319712866,4008.9231243502168,10.939820783300204,0.03137257695198059,0.0007957257443554556,0.9228025477707007,0.6251769265669458,0.6774763768015633,0.7023743787962451,176.4026176929474,3622
efficientnet_b0,PGD,0.23771397018221976,0.24171750594284394,0.2349662175071668,0.2369761361881993,50054.03561568195,3463.1075602573032,9.751212854532824,0.03137257695198059,0.000635793092234414,0.9228025477707007,0.685088577588481,0.7423999632895604,0.7622860298177803,175.81460690498352,3622
efficientnet_b0,PGDL2,0.879624516841524,0.8788237271512628,0.8781032985291543,0.8780297524991154,50019.12120375483,242.00831194624328,0.9992565964464323,0.042004354309942725,6.635951973683947e-06,0.9228025477707007,0.043178030929176714,0.04679010806102114,0.12037548315847602,178.36458587646484,3622
efficientnet_b0,PGDRS,0.11816675869685257,0.12456188743246197,0.1168107703333415,0.11983863434083637,49665.45665378244,4173.390272404857,11.20110824514923,0.03137257695198059,0.0008351322502561335,0.9228025477707007,0.8046357890738481,0.8719479492310475,0.8818332413031474,319.4428985118866,3622
efficientnet_b0,PGDRSL2,0.9028161236885698,0.9023315986493117,0.9016081807290568,0.9016796298055635,49743.33489784649,219.44328648362725,0.9974443060472375,0.04657559600889617,6.6223079180547635e-06,0.9228025477707007,0.019986424082130916,0.021658397162441702,0.09718387631143022,255.12476658821106,3622
efficientnet_b0,RFGSM,0.22860298177802318,0.23220134807969844,0.22600728977300708,0.22788852037695637,50022.33600220872,3233.7607434681936,9.263944858875412,0.03137257695198059,0.0005779820274387632,0.9228025477707007,0.6941995659926775,0.752273135428288,0.7713970182219768,176.73266434669495,3622
efficientnet_b0,SINIFGSM,0.5049696300386527,0.5065830124642793,0.5011281758961648,0.49987110786810957,49945.80038652678,3993.2858727643134,10.913427813944404,0.03137257695198059,0.0007918184621483015,0.9228025477707007,0.417832917732048,0.45278691388688247,0.4950303699613473,757.260603427887,3622
efficientnet_b0,SPSA,0.9276642738818333,0.9273358141254517,0.9266161047545538,0.926741159566145,50162.62976256212,3367.5353277955246,9.54070670455941,0.03137257695198059,0.0006049786074617868,0.9228025477707007,0.0,0.0,0.07233572611816674,5479.003404140472,3622
efficientnet_b0,TIFGSM,0.3434566537824406,0.35554336046443025,0.3402998870604673,0.34439041586532243,50037.60795140806,4014.24937050544,10.912954100583022,0.03137257695198059,0.0007922232903874145,0.9228025477707007,0.5793458939882601,0.6278113290734182,0.6565433462175594,174.59522199630737,3622
efficientnet_b0,TPGD,0.6214798453892877,0.6242938437784319,0.6194936403674486,0.6200197215882797,50006.71258972943,3297.273092454208,9.632979362330866,0.03137257695198059,0.0006245223929397368,0.9228025477707007,0.301322702381413,0.3265299853249713,0.3785201546107123,178.08236241340637,3622
efficientnet_b0,UPGD,0.15681943677526228,0.15906263762492473,0.15457138370737472,0.15590909328218325,49887.660684704584,4023.5661110164447,10.972617253620015,0.03137257695198059,0.0008007144853526707,0.9228025477707007,0.7659831109954385,0.8300617644000817,0.8431805632247378,171.4152388572693,3622
efficientnet_b0,VMIFGSM,0.16510215350635007,0.16779773374640347,0.1628242195168319,0.16432202489002065,49678.54362230812,4045.3526719850047,11.022419589320183,0.03137257695198059,0.0008082430205675081,0.9228025477707007,0.7577003942643507,0.8210861533648747,0.83489784649365,873.5813219547272,3622
efficientnet_b0,VNIFGSM,0.2192159028161237,0.2198981156060901,0.21651857657198362,0.21686121634246575,49920.26090557703,4217.08511886723,11.312987469231338,0.03137257695198059,0.0008510529869871162,0.9228025477707007,0.703586644954577,0.7624454946015226,0.7807840971838763,873.7650554180145,3622
efficientnet_b0,OnePixel,0.9986195472114854,0.9986420009721181,0.9986262193426289,0.9986326098838422,1.0,1.3992788435172336,0.8751092735546308,0.6588738651762083,5.560776191468188e-06,0.9228025477707007,0.0,0.0,0.001380452788514619,1019.8790459632874,3622
efficientnet_b0,Pixle,0.92076200993926,0.9226009583593578,0.9194694496825371,0.9200885284737943,710.6098840419658,607.8198974554476,16.282869514001792,0.8966706784751651,0.0020016270731603343,0.9228025477707007,0.0020405378314406475,0.002211239919493247,0.07923799006073995,17846.416268348694,3622
efficientnet_b0,Square,0.7653230259525123,0.7641741104128711,0.7626273215257917,0.7628528837115912,11752.580894533407,1082.4834293763588,2.8157345078256104,0.007362421427162756,0.00022459903974993712,0.9228025477707007,0.15747952181818836,0.1706535403468772,0.23467697404748766,9871.081306695938,3622
